path,emotion
d:/Korean_emotion/crop/1_20201202175006-003-007.jpg,1
d:/Korean_emotion/crop/1_20201202175015-004-005.jpg,1
d:/Korean_emotion/crop/1_20201202175033-005-003.jpg,1
d:/Korean_emotion/crop/1_20201202175040-006-006.jpg,1
d:/Korean_emotion/crop/1_20201202175040-006-007.jpg,1
d:/Korean_emotion/crop/1_20201202175104-008-003.jpg,1
d:/Korean_emotion/crop/1_20201202175104-008-005.jpg,1
d:/Korean_emotion/crop/1_20201202175122-009-005.jpg,1
d:/Korean_emotion/crop/1_20201202175122-009-018.jpg,1
d:/Korean_emotion/crop/1_20201202175133-010-007.jpg,1
d:/Korean_emotion/crop/1_20201202180443-001-005.jpg,1
d:/Korean_emotion/crop/1_20201202180459-002-009.jpg,1
d:/Korean_emotion/crop/1_20201202180530-003-014.jpg,1
d:/Korean_emotion/crop/1_20201202180530-003-031.jpg,1
d:/Korean_emotion/crop/1_20201202180530-003-040.jpg,1
d:/Korean_emotion/crop/1_20201202180530-003-065.jpg,1
d:/Korean_emotion/crop/1_20201202180545-004-001.jpg,1
d:/Korean_emotion/crop/1_20201202180545-004-002.jpg,1
d:/Korean_emotion/crop/1_20201202180558-005-002.jpg,1
d:/Korean_emotion/crop/1_20201202180652-009-002.jpg,1
d:/Korean_emotion/crop/1_20201202180652-009-003.jpg,1
d:/Korean_emotion/crop/1_20201202181806-001-011.jpg,1
d:/Korean_emotion/crop/1_20201202181806-001-016.jpg,1
d:/Korean_emotion/crop/1_20201202181831-002-023.jpg,1
d:/Korean_emotion/crop/1_20201202181853-003-020.jpg,1
d:/Korean_emotion/crop/1_20201202181853-003-028.jpg,1
d:/Korean_emotion/crop/1_20201202181853-003-034.jpg,1
d:/Korean_emotion/crop/1_20201202181853-003-042.jpg,1
d:/Korean_emotion/crop/1_20201202181853-003-045.jpg,1
d:/Korean_emotion/crop/1_20201202181904-004-001.jpg,1
d:/Korean_emotion/crop/1_20201202181904-004-006.jpg,1
d:/Korean_emotion/crop/1_20201202181914-005-004.jpg,1
d:/Korean_emotion/crop/1_20201202181942-008-002.jpg,1
d:/Korean_emotion/crop/1_20201202182005-010-004.jpg,1
d:/Korean_emotion/crop/1_20201202183609-001-003.jpg,1
d:/Korean_emotion/crop/1_20201202183609-001-012.jpg,1
d:/Korean_emotion/crop/1_20201202183623-002-003.jpg,1
d:/Korean_emotion/crop/1_20201202183642-003-012.jpg,1
d:/Korean_emotion/crop/1_20201202183642-003-013.jpg,1
d:/Korean_emotion/crop/1_20201202183642-003-021.jpg,1
d:/Korean_emotion/crop/1_20201202183714-005-008.jpg,1
d:/Korean_emotion/crop/1_20201202183714-005-015.jpg,1
d:/Korean_emotion/crop/1_20201202183731-006-008.jpg,1
d:/Korean_emotion/crop/1_20201202183752-007-008.jpg,1
d:/Korean_emotion/crop/1_20201202183752-007-013.jpg,1
d:/Korean_emotion/crop/1_20201202183816-008-026.jpg,1
d:/Korean_emotion/crop/1_20201202183835-009-013.jpg,1
d:/Korean_emotion/crop/1_20201202185101-010-006.jpg,1
d:/Korean_emotion/crop/1_20201202185101-010-009.jpg,1
d:/Korean_emotion/crop/1_20201202185101-010-010.jpg,1
d:/Korean_emotion/crop/1_20201202191930-002-005.jpg,1
d:/Korean_emotion/crop/1_20201202191930-002-007.jpg,1
d:/Korean_emotion/crop/1_20201202191930-002-009.jpg,1
d:/Korean_emotion/crop/1_20201202191930-002-013.jpg,1
d:/Korean_emotion/crop/1_20201202191930-002-016.jpg,1
d:/Korean_emotion/crop/1_20201202191944-003-006.jpg,1
d:/Korean_emotion/crop/1_20201202191954-004-001.jpg,1
d:/Korean_emotion/crop/1_20201202191954-004-005.jpg,1
d:/Korean_emotion/crop/1_20201202191954-004-013.jpg,1
d:/Korean_emotion/crop/1_20201202192006-005-003.jpg,1
d:/Korean_emotion/crop/1_20201202192602-006-015.jpg,1
d:/Korean_emotion/crop/1_20201202192625-007-006.jpg,1
d:/Korean_emotion/crop/1_20201202192625-007-009.jpg,1
d:/Korean_emotion/crop/1_20201202192625-007-017.jpg,1
d:/Korean_emotion/crop/1_20201202192637-008-015.jpg,1
d:/Korean_emotion/crop/1_20201202192652-009-013.jpg,1
d:/Korean_emotion/crop/1_20201202192659-010-003.jpg,1
d:/Korean_emotion/crop/1_20201202192659-010-009.jpg,1
d:/Korean_emotion/crop/1_20201202204440-002-007.jpg,1
d:/Korean_emotion/crop/1_20201202204440-002-016.jpg,1
d:/Korean_emotion/crop/1_20201202204501-004-003.jpg,1
d:/Korean_emotion/crop/1_20201202204532-007-002.jpg,1
d:/Korean_emotion/crop/1_20201202204539-008-009.jpg,1
d:/Korean_emotion/crop/1_20201202204607-010-008.jpg,1
d:/Korean_emotion/crop/1_20201202204607-010-016.jpg,1
d:/Korean_emotion/crop/1_20201202210556-001-009.jpg,1
d:/Korean_emotion/crop/1_20201202210611-002-013.jpg,1
d:/Korean_emotion/crop/1_20201202210656-005-017.jpg,1
d:/Korean_emotion/crop/1_20201202210708-006-003.jpg,1
d:/Korean_emotion/crop/1_20201202210727-007-009.jpg,1
d:/Korean_emotion/crop/1_20201202210742-008-003.jpg,1
d:/Korean_emotion/crop/1_20201202210742-008-015.jpg,1
d:/Korean_emotion/crop/1_20201202210759-009-003.jpg,1
d:/Korean_emotion/crop/1_20201202210759-009-013.jpg,1
d:/Korean_emotion/crop/1_20201202211154-001-009.jpg,1
d:/Korean_emotion/crop/1_20201202211154-001-012.jpg,1
d:/Korean_emotion/crop/1_20201202211154-001-017.jpg,1
d:/Korean_emotion/crop/1_20201202211154-001-018.jpg,1
d:/Korean_emotion/crop/1_20201202211154-001-020.jpg,1
d:/Korean_emotion/crop/1_20201202211154-001-021.jpg,1
d:/Korean_emotion/crop/1_20201202211154-001-024.jpg,1
d:/Korean_emotion/crop/1_20201202211206-002-002.jpg,1
d:/Korean_emotion/crop/1_20201202211222-003-006.jpg,1
d:/Korean_emotion/crop/1_20201202211222-003-012.jpg,1
d:/Korean_emotion/crop/1_20201202211222-003-013.jpg,1
d:/Korean_emotion/crop/1_20201202211222-003-016.jpg,1
d:/Korean_emotion/crop/1_20201202211222-003-018.jpg,1
d:/Korean_emotion/crop/1_20201202211222-003-022.jpg,1
d:/Korean_emotion/crop/1_20201202211222-003-041.jpg,1
d:/Korean_emotion/crop/1_20201202211230-004-001.jpg,1
d:/Korean_emotion/crop/1_20201202211240-005-005.jpg,1
d:/Korean_emotion/crop/1_20201202211240-005-007.jpg,1
d:/Korean_emotion/crop/1_20201202211307-008-001.jpg,1
d:/Korean_emotion/crop/1_20201202211307-008-004.jpg,1
d:/Korean_emotion/crop/1_20201202211316-009-009.jpg,1
d:/Korean_emotion/crop/1_20201202215200-001-014.jpg,1
d:/Korean_emotion/crop/1_20201202215200-001-016.jpg,1
d:/Korean_emotion/crop/1_20201202215231-003-011.jpg,1
d:/Korean_emotion/crop/1_20201202215231-003-018.jpg,1
d:/Korean_emotion/crop/1_20201202215352-009-008.jpg,1
d:/Korean_emotion/crop/1_20201203104327-001-012.jpg,1
d:/Korean_emotion/crop/1_20201203104343-002-006.jpg,1
d:/Korean_emotion/crop/1_20201203104412-005-009.jpg,1
d:/Korean_emotion/crop/1_20201203104412-005-010.jpg,1
d:/Korean_emotion/crop/1_20201203104458-010-011.jpg,1
d:/Korean_emotion/crop/1_20201203111055-007-002.jpg,1
d:/Korean_emotion/crop/1_20201203111105-008-003.jpg,1
d:/Korean_emotion/crop/1_20201203112417-001-023.jpg,1
d:/Korean_emotion/crop/1_20201203112417-001-026.jpg,1
d:/Korean_emotion/crop/1_20201203112417-001-028.jpg,1
d:/Korean_emotion/crop/1_20201203112531-006-002.jpg,1
d:/Korean_emotion/crop/1_20201203112546-007-003.jpg,1
d:/Korean_emotion/crop/1_20201203112608-008-016.jpg,1
d:/Korean_emotion/crop/1_20201203112608-008-018.jpg,1
d:/Korean_emotion/crop/1_20201203112608-008-021.jpg,1
d:/Korean_emotion/crop/1_20201203112624-009-009.jpg,1
d:/Korean_emotion/crop/1_20201203112722-001-010.jpg,1
d:/Korean_emotion/crop/1_20201203112738-002-004.jpg,1
d:/Korean_emotion/crop/1_20201203112738-002-005.jpg,1
d:/Korean_emotion/crop/1_20201203112738-002-014.jpg,1
d:/Korean_emotion/crop/1_20201203112833-006-008.jpg,1
d:/Korean_emotion/crop/1_20201203112856-008-002.jpg,1
d:/Korean_emotion/crop/1_20201203112910-009-015.jpg,1
d:/Korean_emotion/crop/1_20201203123858-002-009.jpg,1
d:/Korean_emotion/crop/1_20201203123909-003-003.jpg,1
d:/Korean_emotion/crop/1_20201203123909-003-004.jpg,1
d:/Korean_emotion/crop/1_20201203123909-003-011.jpg,1
d:/Korean_emotion/crop/1_20201203123923-004-001.jpg,1
d:/Korean_emotion/crop/1_20201203123923-004-002.jpg,1
d:/Korean_emotion/crop/1_20201203123923-004-004.jpg,1
d:/Korean_emotion/crop/1_20201203123946-006-005.jpg,1
d:/Korean_emotion/crop/1_20201203123946-006-010.jpg,1
d:/Korean_emotion/crop/1_20201203124000-007-004.jpg,1
d:/Korean_emotion/crop/1_20201203124000-007-006.jpg,1
d:/Korean_emotion/crop/1_20201203124000-007-009.jpg,1
d:/Korean_emotion/crop/1_20201203124015-008-007.jpg,1
d:/Korean_emotion/crop/1_20201203124045-009-002.jpg,1
d:/Korean_emotion/crop/1_20201203124105-010-009.jpg,1
d:/Korean_emotion/crop/1_20201203124942-002-004.jpg,1
d:/Korean_emotion/crop/1_20201203124942-002-012.jpg,1
d:/Korean_emotion/crop/1_20201203124942-002-015.jpg,1
d:/Korean_emotion/crop/1_20201203124956-003-007.jpg,1
d:/Korean_emotion/crop/1_20201203125020-005-017.jpg,1
d:/Korean_emotion/crop/1_20201203125032-006-003.jpg,1
d:/Korean_emotion/crop/1_20201203125046-007-003.jpg,1
d:/Korean_emotion/crop/1_20201203125046-007-012.jpg,1
d:/Korean_emotion/crop/1_20201203125111-009-005.jpg,1
d:/Korean_emotion/crop/1_20201203125111-009-007.jpg,1
d:/Korean_emotion/crop/1_20201203125111-009-014.jpg,1
d:/Korean_emotion/crop/1_20201203125127-010-002.jpg,1
d:/Korean_emotion/crop/1_20201203125127-010-003.jpg,1
d:/Korean_emotion/crop/1_20201203125628-002-007.jpg,1
d:/Korean_emotion/crop/1_20201203125628-002-008.jpg,1
d:/Korean_emotion/crop/1_20201203125908-003-002.jpg,1
d:/Korean_emotion/crop/1_20201203125908-003-003.jpg,1
d:/Korean_emotion/crop/1_20201203125908-003-010.jpg,1
d:/Korean_emotion/crop/1_20201203125908-003-014.jpg,1
d:/Korean_emotion/crop/1_20201203125908-003-018.jpg,1
d:/Korean_emotion/crop/1_20201203125918-004-005.jpg,1
d:/Korean_emotion/crop/1_20201203125943-006-001.jpg,1
d:/Korean_emotion/crop/1_20201203130008-008-001.jpg,1
d:/Korean_emotion/crop/1_20201203130035-010-008.jpg,1
d:/Korean_emotion/crop/1_20201203130035-010-010.jpg,1
d:/Korean_emotion/crop/1_20201203130035-010-012.jpg,1
d:/Korean_emotion/crop/1_20201203134002-003-014.jpg,1
d:/Korean_emotion/crop/1_20201203134057-006-003.jpg,1
d:/Korean_emotion/crop/1_20201203134057-006-011.jpg,1
d:/Korean_emotion/crop/1_20201203134115-007-008.jpg,1
d:/Korean_emotion/crop/1_20201203134154-009-008.jpg,1
d:/Korean_emotion/crop/1_20201203142052-001-007.jpg,1
d:/Korean_emotion/crop/1_20201203142052-001-008.jpg,1
d:/Korean_emotion/crop/1_20201203142119-003-018.jpg,1
d:/Korean_emotion/crop/1_20201203142132-004-003.jpg,1
d:/Korean_emotion/crop/1_20201203142141-005-001.jpg,1
d:/Korean_emotion/crop/1_20201203142141-005-006.jpg,1
d:/Korean_emotion/crop/1_20201203142141-005-007.jpg,1
d:/Korean_emotion/crop/1_20201203142253-007-007.jpg,1
d:/Korean_emotion/crop/1_20201203142253-007-024.jpg,1
d:/Korean_emotion/crop/1_20201203142303-008-003.jpg,1
d:/Korean_emotion/crop/1_20201203142303-008-005.jpg,1
d:/Korean_emotion/crop/1_20201203142303-008-011.jpg,1
d:/Korean_emotion/crop/1_20201203142321-010-002.jpg,1
d:/Korean_emotion/crop/1_20201203144937-001-007.jpg,1
d:/Korean_emotion/crop/1_20201203144937-001-014.jpg,1
d:/Korean_emotion/crop/1_20201203144952-002-020.jpg,1
d:/Korean_emotion/crop/1_20201203145008-003-014.jpg,1
d:/Korean_emotion/crop/1_20201203145027-004-010.jpg,1
d:/Korean_emotion/crop/1_20201203145027-004-017.jpg,1
d:/Korean_emotion/crop/1_20201203145027-004-024.jpg,1
d:/Korean_emotion/crop/1_20201203145204-007-012.jpg,1
d:/Korean_emotion/crop/1_20201203145537-001-004.jpg,1
d:/Korean_emotion/crop/1_20201203145537-001-008.jpg,1
d:/Korean_emotion/crop/1_20201203145545-002-010.jpg,1
d:/Korean_emotion/crop/1_20201203145848-003-030.jpg,1
d:/Korean_emotion/crop/1_20201203145933-004-002.jpg,1
d:/Korean_emotion/crop/1_20201203150018-007-008.jpg,1
d:/Korean_emotion/crop/1_20201203150018-007-017.jpg,1
d:/Korean_emotion/crop/1_20201203150018-007-024.jpg,1
d:/Korean_emotion/crop/1_20201203152328-001-015.jpg,1
d:/Korean_emotion/crop/1_20201203152406-003-026.jpg,1
d:/Korean_emotion/crop/1_20201203152432-005-013.jpg,1
d:/Korean_emotion/crop/1_20201203152432-005-014.jpg,1
d:/Korean_emotion/crop/1_20201203152432-005-015.jpg,1
d:/Korean_emotion/crop/1_20201203152455-007-001.jpg,1
d:/Korean_emotion/crop/1_20201203152455-007-004.jpg,1
d:/Korean_emotion/crop/1_20201203152455-007-009.jpg,1
d:/Korean_emotion/crop/1_20201203152516-008-007.jpg,1
d:/Korean_emotion/crop/1_20201203152526-009-012.jpg,1
d:/Korean_emotion/crop/1_20201203152526-009-013.jpg,1
d:/Korean_emotion/crop/1_20201203152526-009-016.jpg,1
d:/Korean_emotion/crop/1_20201203153547-001-003.jpg,1
d:/Korean_emotion/crop/1_20201203153547-001-005.jpg,1
d:/Korean_emotion/crop/1_20201203153547-001-016.jpg,1
d:/Korean_emotion/crop/1_20201203153602-002-011.jpg,1
d:/Korean_emotion/crop/1_20201203153617-003-005.jpg,1
d:/Korean_emotion/crop/1_20201203153631-004-008.jpg,1
d:/Korean_emotion/crop/1_20201203153631-004-012.jpg,1
d:/Korean_emotion/crop/1_20201203153645-005-005.jpg,1
d:/Korean_emotion/crop/1_20201203153645-005-006.jpg,1
d:/Korean_emotion/crop/1_20201203153645-005-011.jpg,1
d:/Korean_emotion/crop/1_20201203153710-007-008.jpg,1
d:/Korean_emotion/crop/1_20201203153740-009-016.jpg,1
d:/Korean_emotion/crop/1_20201203155247-001-002.jpg,1
d:/Korean_emotion/crop/1_20201203155300-002-001.jpg,1
d:/Korean_emotion/crop/1_20201203155300-002-013.jpg,1
d:/Korean_emotion/crop/1_20201203155410-003-009.jpg,1
d:/Korean_emotion/crop/1_20201203155410-003-010.jpg,1
d:/Korean_emotion/crop/1_20201203155428-005-011.jpg,1
d:/Korean_emotion/crop/1_20201203155438-006-002.jpg,1
d:/Korean_emotion/crop/1_20201203155511-007-004.jpg,1
d:/Korean_emotion/crop/1_20201203155511-007-006.jpg,1
d:/Korean_emotion/crop/1_20201203155511-007-010.jpg,1
d:/Korean_emotion/crop/1_20201203155520-008-004.jpg,1
d:/Korean_emotion/crop/1_20201203155520-008-005.jpg,1
d:/Korean_emotion/crop/1_20201203155540-010-007.jpg,1
d:/Korean_emotion/crop/1_20201203163231-001-005.jpg,1
d:/Korean_emotion/crop/1_20201203163231-001-011.jpg,1
d:/Korean_emotion/crop/1_20201203171653-008-006.jpg,1
d:/Korean_emotion/crop/1_20201203171735-010-001.jpg,1
d:/Korean_emotion/crop/1_20201203174925-001-013.jpg,1
d:/Korean_emotion/crop/1_20201203175051-002-008.jpg,1
d:/Korean_emotion/crop/1_20201203175131-007-007.jpg,1
d:/Korean_emotion/crop/1_20201203175145-009-003.jpg,1
d:/Korean_emotion/crop/1_20201203225934-001-008.jpg,1
d:/Korean_emotion/crop/1_20201203225934-001-011.jpg,1
d:/Korean_emotion/crop/1_20201203225934-001-013.jpg,1
d:/Korean_emotion/crop/1_20201203225947-003-031.jpg,1
d:/Korean_emotion/crop/1_20201203225954-004-011.jpg,1
d:/Korean_emotion/crop/1_20201203230001-005-013.jpg,1
d:/Korean_emotion/crop/1_20201203230006-006-002.jpg,1
d:/Korean_emotion/crop/1_20201203230006-006-008.jpg,1
d:/Korean_emotion/crop/1_20201203230022-009-012.jpg,1
d:/Korean_emotion/crop/1_20201203231710-001-001.jpg,1
d:/Korean_emotion/crop/1_20201203231710-001-004.jpg,1
d:/Korean_emotion/crop/1_20201203231710-001-008.jpg,1
d:/Korean_emotion/crop/1_20201203231710-001-009.jpg,1
d:/Korean_emotion/crop/1_20201203231710-001-011.jpg,1
d:/Korean_emotion/crop/1_20201203231710-001-014.jpg,1
d:/Korean_emotion/crop/1_20201203231749-003-012.jpg,1
d:/Korean_emotion/crop/1_20201203231749-003-015.jpg,1
d:/Korean_emotion/crop/1_20201203231802-004-003.jpg,1
d:/Korean_emotion/crop/1_20201203231851-007-007.jpg,1
d:/Korean_emotion/crop/1_20201203231908-008-003.jpg,1
d:/Korean_emotion/crop/1_20201203231923-009-001.jpg,1
d:/Korean_emotion/crop/1_20201203231923-009-008.jpg,1
d:/Korean_emotion/crop/1_20201203231937-010-013.jpg,1
d:/Korean_emotion/crop/1_20201203231937-010-016.jpg,1
d:/Korean_emotion/crop/1_20201203233339-001-005.jpg,1
d:/Korean_emotion/crop/1_20201203233339-001-006.jpg,1
d:/Korean_emotion/crop/1_20201203233339-001-008.jpg,1
d:/Korean_emotion/crop/1_20201203233339-001-015.jpg,1
d:/Korean_emotion/crop/1_20201203233339-001-017.jpg,1
d:/Korean_emotion/crop/1_20201203233339-001-028.jpg,1
d:/Korean_emotion/crop/1_20201203233345-002-016.jpg,1
d:/Korean_emotion/crop/1_20201203233351-003-003.jpg,1
d:/Korean_emotion/crop/1_20201203233351-003-008.jpg,1
d:/Korean_emotion/crop/1_20201203233401-005-005.jpg,1
d:/Korean_emotion/crop/1_20201203233406-006-001.jpg,1
d:/Korean_emotion/crop/1_20201203233406-006-004.jpg,1
d:/Korean_emotion/crop/1_20201203233406-006-007.jpg,1
d:/Korean_emotion/crop/1_20201203233414-007-006.jpg,1
d:/Korean_emotion/crop/1_20201203233421-008-007.jpg,1
d:/Korean_emotion/crop/1_20201203233430-010-008.jpg,1
d:/Korean_emotion/crop/1_20201203234659-006-022.jpg,1
d:/Korean_emotion/crop/1_20201203234725-009-005.jpg,1
d:/Korean_emotion/crop/1_20201203234731-010-017.jpg,1
d:/Korean_emotion/crop/1_20201204000204-003-005.jpg,1
d:/Korean_emotion/crop/1_20201204000204-003-017.jpg,1
d:/Korean_emotion/crop/1_20201204000209-004-006.jpg,1
d:/Korean_emotion/crop/1_20201204000225-007-003.jpg,1
d:/Korean_emotion/crop/1_20201204000225-007-008.jpg,1
d:/Korean_emotion/crop/1_20201204000240-008-027.jpg,1
d:/Korean_emotion/crop/1_20201204000240-008-055.jpg,1
d:/Korean_emotion/crop/1_20201204000240-008-056.jpg,1
d:/Korean_emotion/crop/1_20201204000240-008-072.jpg,1
d:/Korean_emotion/crop/1_20201204000249-010-001.jpg,1
d:/Korean_emotion/crop/1_20201204001104-002-004.jpg,1
d:/Korean_emotion/crop/1_20201204001109-003-017.jpg,1
d:/Korean_emotion/crop/1_20201204001118-005-009.jpg,1
d:/Korean_emotion/crop/1_20201204001126-007-010.jpg,1
d:/Korean_emotion/crop/1_20201204001132-008-012.jpg,1
d:/Korean_emotion/crop/1_20201204001141-010-002.jpg,1
d:/Korean_emotion/crop/1_20201204002447-001-004.jpg,1
d:/Korean_emotion/crop/1_20201204002447-001-014.jpg,1
d:/Korean_emotion/crop/1_20201204002447-001-021.jpg,1
d:/Korean_emotion/crop/1_20201204002454-002-005.jpg,1
d:/Korean_emotion/crop/1_20201204002454-002-013.jpg,1
d:/Korean_emotion/crop/1_20201204002507-003-022.jpg,1
d:/Korean_emotion/crop/1_20201204002507-003-033.jpg,1
d:/Korean_emotion/crop/1_20201204002534-008-006.jpg,1
d:/Korean_emotion/crop/1_20201204002541-009-012.jpg,1
d:/Korean_emotion/crop/1_20201204002541-009-015.jpg,1
d:/Korean_emotion/crop/1_20201204103818-001-003.jpg,1
d:/Korean_emotion/crop/1_20201204103818-001-019.jpg,1
d:/Korean_emotion/crop/1_20201204103905-005-021.jpg,1
d:/Korean_emotion/crop/1_20201204103905-005-026.jpg,1
d:/Korean_emotion/crop/1_20201204103914-006-001.jpg,1
d:/Korean_emotion/crop/1_20201204103954-010-001.jpg,1
d:/Korean_emotion/crop/1_20201204105955-001-008.jpg,1
d:/Korean_emotion/crop/1_20201204110006-002-008.jpg,1
d:/Korean_emotion/crop/1_20201204110006-002-011.jpg,1
d:/Korean_emotion/crop/1_20201204110023-003-006.jpg,1
d:/Korean_emotion/crop/1_20201204110036-004-006.jpg,1
d:/Korean_emotion/crop/1_20201204110046-005-001.jpg,1
d:/Korean_emotion/crop/1_20201204110046-005-006.jpg,1
d:/Korean_emotion/crop/1_20201204110046-005-015.jpg,1
d:/Korean_emotion/crop/1_20201204110053-006-004.jpg,1
d:/Korean_emotion/crop/1_20201204110107-007-002.jpg,1
d:/Korean_emotion/crop/1_20201204110107-007-004.jpg,1
d:/Korean_emotion/crop/1_20201204110204-010-006.jpg,1
d:/Korean_emotion/crop/1_20201204110204-010-012.jpg,1
d:/Korean_emotion/crop/1_20201204134455-001-014.jpg,1
d:/Korean_emotion/crop/1_20201204134455-001-025.jpg,1
d:/Korean_emotion/crop/1_20201204134455-001-030.jpg,1
d:/Korean_emotion/crop/1_20201204134504-002-007.jpg,1
